village,year,month,depth_meters
Nagalwadi,2014,8,8.6
Nayakund,2014,8,9.1
Parseoni,2014,8,0.7
Ramtek,2014,8,2.9
Wagholi,2014,8,1.1
Chorbaoli,2014,8,3.9
Deolapar,2014,8,4.1
Kharpada,2014,8,3.4
Manegaon Tek,2014,8,5.1
Pallora,2014,8,3.3
Sirpur Toli,2014,8,2.3
Sivani,2014,8,1.3
Bhasali Takli,2014,8,9.9
Kelod,2014,8,8.5
Khubala,2014,8,2.0
Kothulna,2014,8,0.7
Saoner,2014,8,5.4
Bela,2014,8,3.2
Makardhokda,2014,8,1.4
Makardhokda,2014,8,2.6
Panchgaon,2014,8,2.3
Pipaldol,2014,8,0.3
Umrer,2014,8,0.8
Uti,2014,8,0.2
Bhokar,2014,8,5.1
Nagapur,2014,8,10.7
Narwat,2014,8,8.1
Shelgaon,2014,8,9.4
Wadegaon,2014,8,8.5
Biloli,2014,8,5.3
Naigaon,2014,8,5.6
Narsi,2014,8,5.1
Atkali,2014,8,18.0
Atkali,2014,8,8.2
Umri-Gortha,2014,8,2.8
Dhawari Buzurg,2014,8,7.7
Dorli,2014,8,4.6
Hadgaon,2014,8,11.0
Himayat Nagar,2014,8,4.3
Himayat Nagar,2014,8,4.3
Mathala,2014,8,8.9
Tamsa,2014,8,7.3
Waranga,2014,8,5.0
Janapuri,2014,8,8.4
Kandar,2014,8,10.6
Malegaon (I),2014,8,4.7
Anjankhed,2014,8,6.0
Bodhad,2014,8,6.9
Gokunda (Kinwat),2014,8,6.7
Islapur,2014,8,2.6
Jhalakwadi,2014,8,6.4
Kamtala,2014,8,7.0
Lakmapur,2014,8,6.8
Mahur,2014,8,8.8
Unkeshwar,2014,8,3.0
Balegaon,2014,8,5.3
Jamb Buzurg,2014,8,10.3
Kolambi,2014,8,10.4
Mukher,2014,8,6.6
Mukrambad (Kharka),2014,8,5.5
Pala,2014,8,5.1
Ardhapur,2014,8,18.1
Barad,2014,8,12.5
Dhanegaon,2014,8,6.2
Dharmabad,2014,8,8.7
Hambegaon,2014,8,12.3
Kapsi Gumta,2014,8,2.4
Lahan,2014,8,8.1
Malegaon (Ii),2014,8,14.3
Mudkhed,2014,8,8.7
Nanded,2014,8,9.4
Pada Tharoda,2014,8,14.2
Police Wadi,2014,8,9.3
Sikarghat (Amdura),2014,8,22.5
Dhadgaon,2014,8,3.6
Dhadgaon June,2014,8,26.0
Kakarda,2014,8,1.2
Khuntamodi,2014,8,0.7
Akkalkuva,2014,8,6.9
Bajri Pati,2014,8,2.2
Kathi,2014,8,0.5
Khapar,2014,8,6.2
Ashti,2014,8,4.7
Dekhwad,2014,8,8.6
Ghuli,2014,8,3.6
Loy,2014,8,5.5
Nandurbar,2014,8,10.3
Ranala,2014,8,5.5
Sundarde,2014,8,7.5
Bhadavad,2014,8,5.9
Bhardu,2014,8,3.4
Navapur,2014,8,4.8
Shravani,2014,8,2.9
Vadkolambi,2014,8,5.1
Viasarwadi,2014,8,10.8
Rampur,2014,8,19.1
Shahada,2014,8,2.9
Wadali Shivar,2014,8,4.5
Rojhave,2014,8,4.6
Talodatwo,2014,8,3.7
Jaikheda,2014,8,26.0
Lakhmapur,2014,8,1.9
Nampur,2014,8,16.8
Nampur,2014,8,9.5
Satana,2014,8,18.0
Toharabad,2014,8,3.2
Toharabad,2014,8,4.1
Virgaon,2014,8,16.8
Chandwad,2014,8,9.2
Dhotarkheda,2014,8,6.0
Sogras,2014,8,3.1
Chachadgaon,2014,8,3.2
Dindori,2014,8,1.7
Nalegaon,2014,8,2.1
Talegaon,2014,8,2.8
Umrate Bk,2014,8,1.3
Vani,2014,8,0.8
Dahalewadi,2014,8,0.3
Igatpuri,2014,8,2.0
Khambale,2014,8,0.5
Mukhane,2014,8,0.2
Vasali,2014,8,1.3
Dalwat,2014,8,0.1
Deola,2014,8,9.9
Gosrane,2014,8,7.3
Khamkheda-Kalwan,2014,8,7.8
Sakara,2014,8,3.8
Agang,2014,8,6.2
Chikhalohol,2014,8,6.5
Dabhadi,2014,8,4.1
Dahiwal,2014,8,3.8
Jalgaon,2014,8,5.2
Jhodga,2014,8,0.1
Karanjagavan,2014,8,2.8
Ravalgaon,2014,8,2.2
Savargaon,2014,8,4.4
Tinghri,2014,8,1.5
Umrane,2014,8,12.9
Kokanwadi,2014,8,1.2
Manmad,2014,8,1.5
Nandgaon,2014,8,4.7
Adgaon,2014,8,3.1
Deolali,2014,8,4.0
Dhundegaon,2014,8,1.8
Gangawadi,2014,8,0.7
Kona,2014,8,1.5
Matori,2014,8,3.4
Mhasrul,2014,8,3.6
Nashik,2014,8,1.6
Nashik,2014,8,15.2
Pandurli,2014,8,1.4
Raigarh Nagar,2014,8,0.2
Saraste,2014,8,0.4
Shinde,2014,8,2.9
Trimbakeswar,2014,8,1.2
Wadholi,2014,8,0.7
Jalgaon,2014,8,11.1
Pimpalgaon Baswant,2014,8,3.0
Pimplus,2014,8,0.3
Raslapur,2014,8,1.0
Vinchur,2014,8,3.5
Harsul,2014,8,0.3
Karanjali,2014,8,0.5
Pate,2014,8,1.5
Peth,2014,8,0.3
Bargaon Pimpri,2014,8,3.2
Khopdi Bk,2014,8,0.1
Malwadi,2014,8,9.6
Marhal Kh,2014,8,7.2
Nandur Shirgate,2014,8,2.0
Pathre Bk,2014,8,2.8
Sinnar,2014,8,7.3
Vavi,2014,8,4.7
Wadgaon Pimpala,2014,8,5.4
Ghagbari,2014,8,1.2
Andarsul,2014,8,6.6
Angangaon,2014,8,0.7
Purangaon-Jalgaon,2014,8,11.1
Rajapur,2014,8,3.7
Yeola,2014,8,11.2
Aashagadh,2014,8,0.4
Dapchari Takarpada,2014,8,1.8
Gunjad,2014,8,0.6
Kasa,2014,8,1.5
Saiwan,2014,8,1.4
Balkhapara,2014,8,0.4
Bhoipada (Kasaba),2014,8,2.4
Karahe,2014,8,0.7
Vikramgadh,2014,8,0.8
Khodala,2014,8,1.9
Mokhada,2014,8,1.5
Belgaon,2014,8,0.4
Devkop,2014,8,0.2
Dhekale,2014,8,1.4
Manor,2014,8,0.7
Somata,2014,8,3.5
Ambesari,2014,8,1.2
Kajli,2014,8,1.2
Udhwa,2014,8,2.0
Agashi,2014,8,0.1
Bramhanwadi,2014,8,0.8
Giraj,2014,8,0.6
Sandor,2014,8,0.6
Waliv,2014,8,2.5
Gothanpada,2014,8,0.7
Jogamargepada,2014,8,0.9
Rinzadpada (Kanchad),2014,8,1.0
Anjanawadi,2014,8,9.3
Gangakhed,2014,8,8.1
Gangakhed,2014,8,8.3
Isath,2014,8,7.9
Kerwadi,2014,8,8.5
Rani Sawargaon,2014,8,9.1
Asegaon,2014,8,14.4
Charthana,2014,8,7.1
Gojegaon,2014,8,6.2
Jintur,2014,8,6.8
Mankeswar,2014,8,5.3
Panchegaon,2014,8,15.5
Avalgaon,2014,8,9.8
Bangri,2014,8,9.5
Bori,2014,8,17.2
Daithana,2014,8,16.3
Dharmapur,2014,8,16.2
Karigaon,2014,8,15.5
Kotamwadi,2014,8,5.3
Pedgaon,2014,8,7.9
Pedgaon,2014,8,8.1
Singanapur,2014,8,11.1
Todkalas,2014,8,2.1
Chikhalthana,2014,8,16.4
Devgaon,2014,8,11.1
Hadgaon,2014,8,12.8
Kola,2014,8,4.2
Manwat,2014,8,7.6
Pathri,2014,8,17.5
Selu,2014,8,7.5
Wadgaon,2014,8,19.0
Wadi Patta,2014,8,9.3
Walur,2014,8,22.1
Kalamb,2014,8,8.5
Loni (Ambegaon),2014,8,3.7
Mahalunge Padval,2014,8,3.6
Pabal New,2014,8,4.2
Dorlewadi,2014,8,3.6
Karanje,2014,8,1.5
Undavri Kade Pathar,2014,8,4.4
Kasurdi,2014,8,0.9
Patas,2014,8,0.2
Yavat,2014,8,1.0
Kamshet,2014,8,0.0
Kharabwadi,2014,8,2.2
Lonikand,2014,8,2.1
Parne,2014,8,3.1
Shikrapur,2014,8,2.9
Shivpur Khed,2014,8,0.4
Wagholi,2014,8,2.0
Bhadalwadi,2014,8,2.6
Nimbgaon-Ketke,2014,8,5.6
Ale,2014,8,6.4
Ane,2014,8,6.8
Belhe,2014,8,8.6
Belhe,2014,8,0.3
Junnar,2014,8,1.2
Narayangaon,2014,8,5.6
Otur,2014,8,14.7
Rajgurnagar (Khed),2014,8,0.9
Lonawala,2014,8,0.0
Talegaon,2014,8,0.0
Bukum,2014,8,0.2
Kolwan,2014,8,0.7
Khadki,2014,8,1.1
Pune,2014,8,1.6
Jejuri,2014,8,2.8
Narayanpur,2014,8,1.9
Pangre Sailar Basti,2014,8,3.2
Pimpri (Kh) Malvasti,2014,8,4.1
Sakurde,2014,8,1.3
Zendewadi,2014,8,2.4
Ranjangaon,2014,8,12.5
Shirur,2014,8,4.6
Wehle,2014,8,0.3
Bilji (Umta),2014,8,2.1
Kude,2014,8,1.5
Nagaon,2014,8,0.9
Poynad,2014,8,2.4
Vadva Bk,2014,8,1.4
Hudhre Budruk (Karjat),2014,8,0.7
Neral,2014,8,2.1
Kargaon,2014,8,1.3
Khalapur,2014,8,2.9
Kembulde,2014,8,1.3
Sochinde,2014,8,1.6
Varandha,2014,8,2.8
Chandore,2014,8,1.6
Indapur,2014,8,1.0
Kumbharcha Kosta Bk,2014,8,1.6
Temple,2014,8,1.8
Varaigaon,2014,8,0.7
Kelte,2014,8,1.9
Madegaon,2014,8,2.2
Ajivali,2014,8,1.5
Ajivali,2014,8,1.6
Chinchwad,2014,8,0.7
Targhar,2014,8,0.8
Jite,2014,8,0.6
Vadkhal,2014,8,0.7
Veshwi,2014,8,1.9
Poladpur,2014,8,2.2
Dapoli,2014,8,1.7
Kharapati,2014,8,0.7
Phugaon,2014,8,1.1
Shenvai,2014,8,2.2
Shenvai,2014,8,2.2
Pali,2014,8,1.5
Sukeli,2014,8,1.3
Abitgaon,2014,8,1.5
Agave,2014,8,1.2
Chipalun,2014,8,0.7
Dugvay,2014,8,0.7
Kamathe,2014,8,0.9
Manki,2014,8,0.7
Pachad,2014,8,0.7
Pophali,2014,8,0.8
Shirgaon,2014,8,1.8
Unroli,2014,8,1.1
Valops Pudhwadi,2014,8,0.2
Dabhol,2014,8,0.0
Dapoli,2014,8,1.7
Jalgaon,2014,8,0.0
Karanjani,2014,8,0.1
Talsure,2014,8,0.0
Vakarli,2014,8,0.0
Visapur,2014,8,0.8
Abloli,2014,8,1.0
Devghar,2014,8,0.1
Kotluk,2014,8,0.0
Pimper,2014,8,0.7
Shingartale,2014,8,1.5
Awasi,2014,8,4.8
Dasturi,2014,8,0.6
Kalvane,2014,8,2.5
Kashadi,2014,8,0.7
Khed,2014,8,0.1
Khopi,2014,8,0.7
Oni,2014,8,0.3
Tetavli (Kadamvadi),2014,8,2.2
Veral,2014,8,10.0
Visapur,2014,8,1.0
Wave,2014,8,3.6
Devghe,2014,8,2.0
Gawane,2014,8,4.0
Morewadi(Agave),2014,8,5.9
Vankhed,2014,8,0.2
Kumble,2014,8,0.7
Mahapral,2014,8,0.6
Mandangarh,2014,8,2.5
Raipatan,2014,8,0.8
Rajapur,2014,8,9.1
Solgaon,2014,8,1.9
Chape Kathawadi,2014,8,0.6
Ganapati Pule,2014,8,3.5
Jakadevi,2014,8,0.2
Khandala Satwade,2014,8,0.5
Khandala Satwade,2014,8,0.0
Lanjuka Sada,2014,8,1.5
Pali,2014,8,4.5
Pomendi (Kh),2014,8,6.5
Pomendi (Kh),2014,8,1.0
Ratnagiri,2014,8,0.8
Ambed Budruk,2014,8,0.9
Aravali,2014,8,1.1
Dabhola,2014,8,0.7
Devrukh,2014,8,3.2
Dhamni,2014,8,0.8
Karanjari,2014,8,1.5
Muchari (Bhatadewadi),2014,8,2.2
Niwali,2014,8,9.3
Sakarpa,2014,8,5.4
Umbargaon,2014,8,2.0
Vibhutwadi,2014,8,11.0
Bilur,2014,8,14.2
Daphlapur,2014,8,9.3
Jathh,2014,8,8.2
Kumbhari,2014,8,4.0
Shegaon,2014,8,8.7
Singanhalli,2014,8,5.5
Valsang,2014,8,6.0
Alkud,2014,8,3.8
Kawathemahankal,2014,8,2.4
Kuchi,2014,8,9.0
Nimaj,2014,8,2.4
Tisangi,2014,8,5.5
Belavade,2014,8,2.0
Kadepur,2014,8,2.1
Mahuli,2014,8,9.5
Menganwadi,2014,8,1.0
Palashi,2014,8,15.2
Ped,2014,8,5.3
Wangi,2014,8,3.0
Arag,2014,8,0.5
Bedag,2014,8,1.3
Bhose,2014,8,4.1
Inamdhamni,2014,8,4.4
Karnal,2014,8,2.3
Miraj,2014,8,2.0
Sangalwadi,2014,8,8.0
Sangli,2014,8,1.9
Tung,2014,8,3.2
Bambwade,2014,8,1.2
Panmalewadi,2014,8,3.0
Takari,2014,8,2.5
Yevali,2014,8,5.5
Ashta,2014,8,1.2
Peth,2014,8,3.5
Wategaon,2014,8,0.8
Yednipani,2014,8,4.2
Medha,2014,8,1.4
Varoshi,2014,8,1.8
Bhairavnath Nagar,2014,8,0.2
Malkapur,2014,8,1.0
Pal,2014,8,1.0
Undale,2014,8,0.5
Varade,2014,8,1.3
Yelegaon,2014,8,1.3
Bhade,2014,8,7.5
Khandala,2014,8,4.3
Aundh,2014,8,4.4
Katar Khatav,2014,8,10.2
Manjarvadi (Mol),2014,8,1.0
Pingli,2014,8,6.9
Arvi,2014,8,1.6
Koregaon,2014,8,3.5
Pimpode (Bk),2014,8,0.2
Rehmatpur,2014,8,5.2
Wathar (Station),2014,8,16.0
Mahabaleswar,2014,8,11.2
Panchagani,2014,8,2.5
Mhaswad,2014,8,5.2
Shenwadi,2014,8,4.8
Dhebevadi,2014,8,0.5
Malharpeth,2014,8,6.4
Manainagar,2014,8,1.7
Morgir (Shivpurpeth),2014,8,0.2
Mutlavadi,2014,8,1.7
Patan,2014,8,0.0
Savanthwadi (Jinti),2014,8,0.0
Velkhandwadi (Tarli),2014,8,4.5
Yerphale,2014,8,2.0
Javali,2014,8,3.9
Mirgaon,2014,8,7.0
Mogarle,2014,8,1.0
Nimblak,2014,8,1.5
Nimblak,2014,8,1.6
Nimbore,2014,8,2.7
Pimpalwadi,2014,8,1.4
Taradgaon,2014,8,9.7
Tathvade,2014,8,6.8
Varad,2014,8,17.3
Atit,2014,8,1.9
Chinchner,2014,8,0.0
Chinchni Kanheri,2014,8,4.5
Kondve,2014,8,1.7
Shendri,2014,8,0.8
Vaduth,2014,8,3.3
Surur,2014,8,13.8
Wai,2014,8,0.0
Deogarh,2014,8,3.1
Kumburla,2014,8,4.6
Narange,2014,8,1.7
Phanasgaon,2014,8,7.7
Shirgaon (Shirgar),2014,8,1.3
Tale Bazar,2014,8,1.1
Vagothan,2014,8,4.9
Vijayadurga,2014,8,3.3
Wareri,2014,8,11.3
Kanedi Bazar,2014,8,1.3
Kankavalli,2014,8,0.2
Kankavalli,2014,8,1.8
Khare Patan,2014,8,0.9
Koloce,2014,8,0.6
Nandgaon,2014,8,0.9
Phonda,2014,8,1.4
Terela,2014,8,3.6
Ambrad (Parabwadi),2014,8,0.5
Dewoolwada,2014,8,1.2
Kasal,2014,8,7.8
Kudal,2014,8,0.0
Mangaon Bazar,2014,8,0.3
Sindhudurg Nagri Oros,2014,8,4.7
Vados,2014,8,0.0
Varavoda,2014,8,1.2
Zarap,2014,8,0.4
Achra,2014,8,7.3
Hadi (Gaonkarwadi),2014,8,6.3
Kunkaule,2014,8,4.8
Malvan,2014,8,7.1
Palsamb,2014,8,0.7
Ramgarh,2014,8,1.9
Sawarwad,2014,8,0.1
Achare,2014,8,0.3
Amboli,2014,8,0.0
Amboli,2014,8,0.3
Danoli,2014,8,1.5
Dodamarga,2014,8,0.8
Insuli,2014,8,2.0
Sasole,2014,8,6.5
Sawanthwadi,2014,8,0.3
Sindhunagari,2014,8,0.0
Achirne,2014,8,0.1
Adeli (Bomderwadi),2014,8,0.2
Math,2014,8,3.2
Math,2014,8,2.0
Matond (Ghodemukh),2014,8,0.2
Vengurla,2014,8,5.0
Akkalkot,2014,8,4.6
Nagansur,2014,8,9.8
Wagdhari,2014,8,4.5
Barshi Town,2014,8,4.9
Dhanore,2014,8,3.3
Manegaon,2014,8,8.7
Nari,2014,8,8.1
Pangri,2014,8,6.4
Shelgaon,2014,8,11.4
Jeur,2014,8,4.6
Kandar,2014,8,0.5
Karmala,2014,8,5.4
Varkute,2014,8,6.8
Bitergaon Haveli,2014,8,7.4
Tembhurni,2014,8,11.1
Dharmapuri,2014,8,4.8
Malsiras,2014,8,4.3
Piliv,2014,8,7.0
Salmukh,2014,8,4.2
Velapur,2014,8,6.3
Bhose,2014,8,12.6
Brahmapuri,2014,8,4.5
Eklaspur,2014,8,1.7
Mangalvedha,2014,8,15.4
Marwade,2014,8,2.5
Pout,2014,8,5.9
Hivre,2014,8,3.3
Ichgaon,2014,8,8.8
Kurul,2014,8,10.0
Shetphal,2014,8,16.0
Sohole,2014,8,0.4
Ajoti,2014,8,7.5
Bhandi-Shegaon,2014,8,4.2
Karkamb,2014,8,12.3
Narayan Chincholi,2014,8,3.0
Pandharpur,2014,8,6.5
Ranzani,2014,8,3.1
Junoni,2014,8,8.0
Mahud (Bk),2014,8,4.5
Manjri,2014,8,5.1
Sangola,2014,8,3.7
Shivni,2014,8,1.8
Wadhegaon,2014,8,5.1
Kegaon,2014,8,0.6
Nannaj,2014,8,9.0
Soregaon,2014,8,11.1
Boramani,2014,8,8.6
Chincholi,2014,8,8.6
Nandni,2014,8,3.9
Ule,2014,8,6.4
Ambadi,2014,8,0.7
Angaon,2014,8,0.6
Padghe,2014,8,0.4
Hetutane,2014,8,1.4
Kolimb,2014,8,1.2
Pimpleshwar,2014,8,1.6
Murbad,2014,8,0.0
Cherfully,2014,8,1.9
Nishanpada,2014,8,0.6
Sathgaon,2014,8,1.3
Shendrun,2014,8,2.2
Agroli,2014,8,0.0
Bindarpada,2014,8,0.4
Dahisar,2014,8,0.3
Katolwadi (Mulgaon),2014,8,0.5
Navali,2014,8,0.9
Arvi,2014,8,4.8
Kharangana,2014,8,4.6
Mahakali,2014,8,1.8
Paragothan,2014,8,1.6
Pimpalkhuta,2014,8,2.1
Wadhona,2014,8,3.4
Ashti,2014,8,2.5
Ashti,2014,8,4.3
Dhadi,2014,8,3.8
Sahur,2014,8,4.1
Sahur,2014,8,5.0
Talegaon,2014,8,6.1
Adegaon,2014,8,4.5
Bhidi,2014,8,1.7
Deoli,2014,8,2.1
Giroli,2014,8,4.4
Pulgaon,2014,8,1.3
Sarul,2014,8,6.2
Sirpur,2014,8,8.6
Alipur,2014,8,5.1
Daroda,2014,8,2.8
Hinganghat,2014,8,0.8
Kangaon,2014,8,2.5
Kapsi,2014,8,9.4
Madni (New),2014,8,4.0
Nandgaon Borgaon,2014,8,1.9
Pipri,2014,8,2.4
Sirasgaon,2014,8,4.5
Sirasgaon,2014,8,6.1
Junapani,2014,8,3.1
Junapani,2014,8,3.5
Nagalwadi,2014,8,4.7
Sarwaadi,2014,8,3.4
Thanegaon,2014,8,2.6
Ajda,2014,8,1.7
Dhondgaon,2014,8,10.0
Girad,2014,8,2.3
Khandali,2014,8,2.6
Nandori,2014,8,3.0
Sakhra,2014,8,1.0
Samudrapur,2014,8,1.6
Wasi,2014,8,1.2
Hingni,2014,8,6.5
Jamni,2014,8,3.3
Keljhar,2014,8,5.0
Mandwa,2014,8,1.5
Selu,2014,8,9.1
Sindi Rly,2014,8,4.3
Sukli,2014,8,7.8
Yelakeli,2014,8,9.3
Anji,2014,8,6.6
Dahegaon,2014,8,4.3
Dahigaon,2014,8,4.5
Karanji Kaji,2014,8,5.5
Muradgaon (Balsare),2014,8,2.0
Sawangi,2014,8,2.3
Sawangi,2014,8,0.3
Sewagram,2014,8,7.6
Sonegaon,2014,8,2.7
Tigaon,2014,8,2.2
Wadad,2014,8,5.0
Wardha,2014,8,2.1
Kamargaon,2014,8,2.5
Karanja,2014,8,9.0
Shaha,2014,8,8.5
Sheluwada,2014,8,4.7
Vilegaon (Kherda),2014,8,1.7
Jamkheda,2014,8,0.5
Jaulka Rly,2014,8,2.6
Kinhi Raja,2014,8,2.3
Malegaon,2014,8,1.5
Malegaon,2014,8,5.2
Medshi,2014,8,1.0
Ridhora,2014,8,1.6
Tharpimpri,2014,8,1.5
Aasegaon,2014,8,1.1
Mangrulpir,2014,8,2.3
Sakhar Doha,2014,8,5.9
Sangaon,2014,8,0.8
Shelu Bazar,2014,8,5.8
Wada,2014,8,2.9
Dhamni Manora,2014,8,5.9
Giroli,2014,8,3.8
Sendurjan Adhao,2014,8,4.6
Chikli,2014,8,1.4
Dapuri,2014,8,1.0
Kurha,2014,8,1.2
Loni,2014,8,1.7
Risod,2014,8,1.6
Rithad,2014,8,0.9
Bitoda (Bhoyar),2014,8,3.2
Kondala Jhambre,2014,8,2.1
Sawargaon Barde,2014,8,1.2
Tondgaon,2014,8,1.4
Washim,2014,8,1.1
Babhulgaon,2014,8,1.0
Dighi,2014,8,3.9
Pahur,2014,8,2.2
Pahur,2014,8,2.9
Sarul,2014,8,5.3
Savar,2014,8,2.4
Sindhi,2014,8,1.4
Darwha,2014,8,4.4
Sangwi,2014,8,3.4
Selodi,2014,8,11.0
Arni,2014,8,6.1
Digras,2014,8,3.9
Lonbhel,2014,8,6.4
Mahagaon,2014,8,4.1
Singad,2014,8,8.5
Vai (Lingi),2014,8,4.8
Dahegaon,2014,8,5.5
Injhala,2014,8,12.9
Kurli,2014,8,9.5
Mowada,2014,8,6.3
Pandhurna,2014,8,3.5
Parwa,2014,8,3.1
Siroli,2014,8,16.8
Aamli,2014,8,2.4
Chaparda,2014,8,3.4
Jodmoha,2014,8,4.1
Kalamb,2014,8,9.0
Kotha,2014,8,1.0
Metikheda,2014,8,12.2
Karanji,2014,8,6.4
Karanji,2014,8,6.5
Khatara,2014,8,7.6
Mohada,2014,8,8.6
Mukutban,2014,8,15.6
Pahapal,2014,8,6.6
Pandharkawada,2014,8,0.7
Pandharkawada,2014,8,5.3
Patan,2014,8,16.9
Rampur,2014,8,6.1
Saykheda,2014,8,8.2
Dhanoda,2014,8,8.5
Mahagaon,2014,8,16.5
Phul Sawangi,2014,8,9.4
Buranda,2014,8,7.8
Mardi,2014,8,3.9
Maregaon,2014,8,8.0
Dhanaj (Manekwada),2014,8,3.0
Dhanaj (Manekwada),2014,8,2.5
Jamwadi,2014,8,2.6
Mandeo,2014,8,2.4
Mohgaon Kasba,2014,8,4.3
Mojhar,2014,8,1.4
Mojhar,2014,8,4.9
Ner,2014,8,0.8
Umarda (Nursary),2014,8,5.0
Ghatwadi,2014,8,7.3
Harsi,2014,8,7.1
Marwadi Khurd,2014,8,2.0
Pusad,2014,8,3.8
Ralegaon,2014,8,4.9
Wadhona,2014,8,4.8
Wadki,2014,8,11.6
Zadgaon,2014,8,4.6
Umarkhed,2014,8,10.0
Akolabazar,2014,8,6.0
Akolabazar,2014,8,6.0
Bhari,2014,8,2.4
Kolambi,2014,8,4.7
Madkona,2014,8,7.8
Mangrule,2014,8,3.7
Talegaon,2014,8,0.9
Wadgaon,2014,8,1.6
Yavatmal,2014,8,1.5
Yelbara,2014,8,3.0
Bhandardara,2023,11,1.1
Kalsubai,2023,11,2.3
Kotul,2023,11,22.5
Rajur,2023,11,2.3
Runbodi,2023,11,15.1
Arangaon,2023,11,1.7
Jamkhed,2023,11,3.7
Jamkhed,2023,11,3.7
Savargaon,2023,11,8.9
Sudrik,2023,11,2.5
Bhitkewadi,2023,11,3.3
Jogeshwarwadi,2023,11,12.4
Karpadi,2023,11,3.0
Kolwadi,2023,11,1.2
Mirajgaon,2023,11,4.8
Mirajgaon,2023,11,15.5
Rassin,2023,11,5.7
Rehekuri,2023,11,7.0
Wadarwadi,2023,11,10.7
Walvad,2023,11,3.1
Kolpewadi,2023,11,5.9
Nagar,2023,11,5.0
Manjur,2023,11,5.8
Murshatpur,2023,11,5.2
Rahata,2023,11,4.7
Vesgaon,2023,11,6.3
Arangaon,2023,11,7.7
Chas,2023,11,4.0
Patil,2023,11,4.2
Dahigaon,2023,11,3.4
Dehre,2023,11,2.4
Bazar,2023,11,5.1
Jakhangaon,2023,11,4.4
Jeur,2023,11,6.3
Karanji,2023,11,5.6
Kaudgaon,2023,11,0.5
Khadki,2023,11,7.6
Khosepuri,2023,11,0.6
Shahpur,2023,11,1.2
Takle-Kazi,2023,11,7.5
Hivre,2023,11,5.0
Ghodegaon,2023,11,9.6
Gondegaon,2023,11,8.3
Kokona,2023,11,4.8
Nevasa,2023,11,15.4
Rastapur,2023,11,4.3
Shingnapur,2023,11,5.1
Shirasgaon,2023,11,3.4
Sonai,2023,11,7.1
Bhairoba,2023,11,4.9
Malkup,2023,11,7.2
Parner,2023,11,6.3
Siddhi,2023,11,4.5
Supe,2023,11,1.9
Takli-Dhogeswar,2023,11,7.3
Bambori,2023,11,5.3
Bramhani,2023,11,2.8
Devlali,2023,11,1.8
Bk,2023,11,0.3
Malharwadi,2023,11,9.5
Rahuri,2023,11,12.0
Ambikhalsa,2023,11,18.2
Bote,2023,11,5.5
Chandanapuri,2023,11,18.5
Kokangaon,2023,11,6.9
Sangamner,2023,11,7.1
Tambhol,2023,11,4.9
Bodhgaon,2023,11,3.7
Ghotan,2023,11,2.9
Khamgaon,2023,11,8.5
Rakshi,2023,11,5.8
Banpimpri,2023,11,3.6
(Bk),2023,11,3.5
Chikhale,2023,11,7.1
Ghargaon,2023,11,2.8
Ghogargaon,2023,11,1.7
Shrigonda,2023,11,9.9
Madhe,2023,11,6.6
Babhuleshwar,2023,11,11.6
Khokar,2023,11,3.5
Mamdapur,2023,11,12.0
Korhale,2023,11,6.3
Takli-Bhan,2023,11,9.8
Akola,2023,11,12.9
Manju,2023,11,4.0
Majhari,2023,11,4.0
Panaj,2023,11,9.3
Patsul,2023,11,5.7
Popetkheda,2023,11,2.3
Raundala,2023,11,10.0
Andura,2023,11,22.5
Babulkhed,2023,11,17.3
Ural,2023,11,5.9
(Bk),2023,11,2.5
Wadegaon,2023,11,11.3
Wyala,2023,11,5.8
Barshitakli,2023,11,8.5
Donad,2023,11,5.8
Hatola,2023,11,3.5
(Sarap),2023,11,3.3
Mahan,2023,11,8.7
Pinjar,2023,11,3.1
Anbhore,2023,11,1.1
Murtijapur,2023,11,1.9
Murtizapur,2023,11,3.7
Umri,2023,11,3.6
Alegaon,2023,11,5.9
Ambashi,2023,11,4.4
Chani,2023,11,5.8
(Navegaon),2023,11,6.7
Patur,2023,11,1.2
Sasti,2023,11,0.5
Bk,2023,11,23.4
Kharapi,2023,11,5.5
Pathrot,2023,11,7.1
Amravati,2023,11,3.2
Amravati,2023,11,1.9
Amravati,2023,11,5.2
Amravati,2023,11,2.6
Amravati,2023,11,9.0
Badnera,2023,11,5.1
Lontek,2023,11,9.8
Nandgaon,2023,11,5.7
Pohra,2023,11,2.6
Walgaon,2023,11,5.1
Khirgavhan,2023,11,5.7
Nimbhari,2023,11,4.2
Sategaon,2023,11,28.5
Ashti,2023,11,2.6
Bhatkuli,2023,11,5.2
Brahmanwada,2023,11,13.2
Bazar,2023,11,21.9
Dilalpur,2023,11,18.4
Larki,2023,11,13.0
Karajgaon,2023,11,9.7
Paratwada,2023,11,4.2
(Kasba),2023,11,9.1
Wishroli,2023,11,7.9
Belteki,2023,11,5.5
Railway,2023,11,3.4
Devgaon,2023,11,3.9
(Rly),2023,11,2.4
Khurd,2023,11,6.3
Arao,2023,11,4.1
Behali,2023,11,3.9
Chikhaldara,2023,11,1.5
Chunkhedi,2023,11,1.6
Dhamni,2023,11,7.3
Jarida,2023,11,1.0
Khadkali,2023,11,1.6
Khandukheda,2023,11,1.8
Kolkaz,2023,11,5.6
Silona,2023,11,1.4
(Fattepur),2023,11,6.0
Daryapur,2023,11,14.1
Kasmpur,2023,11,3.8
